scrape_id,store,product_name,brand,current_price,original_price,currency,product_type,category,subcategory,weight_value,weight_unit,discount,product_url,availability,scraped_at
1094,Seoudi Supermarket,"Wadi Food Extra Virgin Olive Oil, + Virgin Olive Oil",Wadi Food,888.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/wadi-food-extra-virgin-olive-oil-1-liter-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1095,Seoudi Supermarket,Sunny Sunflower Oil,Sunny,241.45,,EGP,Sunflower Oil,Oil,Sunflower Oil,2.4,l,,https://seoudisupermarket.com/en/sunny-sunflower-oil-2-4-liters,Out of Stock,9/14/2026 18:21
1096,Seoudi Supermarket,Monini Classic Olive Oil,Monini,1149.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/monini-classic-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1097,Seoudi Supermarket,Loro Corn Oil,Loro,134.95,,EGP,Corn Oil,Oil,Corn Oil,1,l,,https://seoudisupermarket.com/en/loro-corn-oil-1-liter,Out of Stock,9/14/2026 18:21
1098,Seoudi Supermarket,Marvel Coconut Oil,Marvel,119.95,134.95,EGP,Coconut Oil,Oil,Coconut Oil,250,ml,11,https://seoudisupermarket.com/en/marvel-coconut-oil-250-ml,Out of Stock,9/14/2026 18:21
1099,Seoudi Supermarket,Riviere d'Or Extra Virgin Olive Oil,Riviere d'Or,654.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/riviere-dor-virgin-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1100,Seoudi Supermarket,"Afia Sunflower Oil, + Al Osra Sugar Gift",Afia,212.25,,EGP,Sunflower Oil,Oil,Sunflower Oil,2.2,l,,https://seoudisupermarket.com/en/afia-sunflower-oil-2-2-liters-al-osra-sugar-gift-1-kg,Out of Stock,9/14/2026 18:21
1101,Seoudi Supermarket,Borges Picual Olive Oil,Borges,504.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-picual-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1102,Seoudi Supermarket,Al Asil Corn Oil,Al Asil,83.75,,EGP,Corn Oil,Oil,Corn Oil,750,ml,,https://seoudisupermarket.com/en/al-asil-corn-oil-750-ml,Out of Stock,9/14/2026 18:21
1103,Seoudi Supermarket,El Aghsan Virgin Olive Oil,El Aghsan,554.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/el-aghsan-virgin-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1104,Seoudi Supermarket,Afia Corn Oil,Afia,283.95,,EGP,Corn Oil,Oil,Corn Oil,2.2,l,,https://seoudisupermarket.com/en/afia-corn-oil-2-2-liter,Out of Stock,9/14/2026 18:21
1105,Seoudi Supermarket,Loro Corn Oil,Loro,287.75,,EGP,Corn Oil,Oil,Corn Oil,2.25,l,,https://seoudisupermarket.com/en/loro-corn-oil-2-25-liter,Out of Stock,9/14/2026 18:21
1106,Seoudi Supermarket,RS Olive Oil,RS,375.75,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/rs-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1107,Seoudi Supermarket,Illada Organic Olive Oil Squeeze,Iliada,479.95,687.45,EGP,Olive Oil,Oil,Olive Oil,500,ml,30,https://seoudisupermarket.com/en/illada-organic-olive-oil-squeeze-500-ml,Out of Stock,9/14/2026 18:21
1108,Seoudi Supermarket,Slite Corn Oil,Slite,79.95,,EGP,Corn Oil,Oil,Corn Oil,700,ml,,https://seoudisupermarket.com/en/slite-corn-oil-700-ml,Out of Stock,9/14/2026 18:21
1109,Seoudi Supermarket,Iliada Olive Oil with Chili,Iliada,229.95,330.95,EGP,Olive Oil,Oil,Olive Oil,250,ml,31,https://seoudisupermarket.com/en/iliada-olive-oil-with-chili-250-ml,Out of Stock,9/14/2026 18:21
1110,Seoudi Supermarket,iliada Native Olive Oil,Iliada,593.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/iliada-native-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1111,Seoudi Supermarket,Karma Mustard Oil,Karma,169.95,,EGP,Mustard Oil,Oil,Mustard Oil,250,ml,,https://seoudisupermarket.com/en/karma-mustard-oil-250-ml,Out of Stock,9/14/2026 18:21
1112,Seoudi Supermarket,Organic Nation Sweet Almond Oil,Organic Nation,299.95,,EGP,Sweet Almond Oil,Oil,Sweet Almond Oil,100,ml,,https://seoudisupermarket.com/en/organic-nation-sweet-almond-oil-100-ml,Out of Stock,9/14/2026 18:21
1113,Seoudi Supermarket,Dora Mixed Oil for Cooking & Frying,Dora,51.95,,EGP,Mixed Oil,Oil,Mixed Oil,700,ml,,https://seoudisupermarket.com/en/dora-mixed-oil-700-ml,Out of Stock,9/14/2026 18:21
1114,Seoudi Supermarket,Greek Extra Virgin Olive Oil,Greek,714.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/greek-extra-virgin-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1115,Seoudi Supermarket,iliada Extra Virgin Olive Oil Spray,Iliada,362.95,,EGP,Olive Oil,Oil,Olive Oil,200,ml,,https://seoudisupermarket.com/en/iliada-extra-virgin-olive-oil-spray-200-ml,Out of Stock,9/14/2026 18:21
1116,Seoudi Supermarket,Crisco Original No Stick Spray,Crisco,369.95,,EGP,Oil Spray,Oil,Oil Spray,170,g,,https://seoudisupermarket.com/en/crisco-original-no-stick-spray-170-g,Out of Stock,9/14/2026 18:21
1117,Seoudi Supermarket,Sunny Mixed Oil for Cooking & Frying,Sunny,65.75,,EGP,Mixed Oil,Oil,Mixed Oil,750,ml,,https://seoudisupermarket.com/en/sunny-sunflower-oil-750-ml,Out of Stock,9/14/2026 18:21
1118,Seoudi Supermarket,Slite Corn Oil,Slite,141.75,,EGP,Corn Oil,Oil,Corn Oil,1.5,l,,https://seoudisupermarket.com/en/slite-corn-oil-1-5-liters,Out of Stock,9/14/2026 18:21
1119,Seoudi Supermarket,"Shahd Sunflower Oil, + Shahd Vinegar",Shahd,86.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,800,ml,,https://seoudisupermarket.com/en/shahd-sunflower-oil-800-ml-shahd-vinegar-900-ml,Out of Stock,9/14/2026 18:21
1120,Seoudi Supermarket,"Afia Corn Oil, + Osra Free Sugar",Afia,249.45,,EGP,Corn Oil,Oil,Corn Oil,2.2,l,,https://seoudisupermarket.com/en/afia-corn-oil-2-2-liter-osra-free-sugar-1-kg,Out of Stock,9/14/2026 18:21
1121,Seoudi Supermarket,Imtenan Fractionated Coconut Oil,Imtenan,324.95,,EGP,Coconut Oil,Oil,Coconut Oil,250,ml,,https://seoudisupermarket.com/en/imtenan-fractionated-coconut-oil-250-ml,Out of Stock,9/14/2026 18:21
1122,Seoudi Supermarket,Choice Sesame Oil,Choice,177.95,,EGP,Sesame Oil,Oil,Sesame Oil,250,ml,,https://seoudisupermarket.com/en/choice-sesame-oil-250-ml,Out of Stock,9/14/2026 18:21
1123,Seoudi Supermarket,Roots Black Seed Oil,Roots,209.95,,EGP,Black Seed Oil,Oil,Black Seed Oil,250,ml,,https://seoudisupermarket.com/en/roots-black-seed-oil-250-ml,Out of Stock,9/14/2026 18:21
1124,Seoudi Supermarket,Slite Corn Oil,Slite,179.95,,EGP,Corn Oil,Oil,Corn Oil,2.25,l,,https://seoudisupermarket.com/en/slite-corn-oil-2-25-liters,Out of Stock,9/14/2026 18:21
1125,Seoudi Supermarket,Riviere Dor Extra Virgin Olive Oil,Riviere d'Or,344.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/riviere-dor-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1126,Seoudi Supermarket,Marvel Greek Olive Oil,Marvel,219.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/marvel-greek-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1127,Seoudi Supermarket,Khoshala Extra Virgin Olive Oil,Khoshala,209.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/khoshala-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1128,Seoudi Supermarket,Slite Sunflower Oil,Slite,204.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,2.25,l,,https://seoudisupermarket.com/en/slite-sunflower-oil-2-25-liter,Out of Stock,9/14/2026 18:21
1129,Seoudi Supermarket,Borges Extra Virgin Olive Oil + 50% ml,Borges,534.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-500-ml-50-ml,Out of Stock,9/14/2026 18:21
1130,Seoudi Supermarket,Sunny Sunflower Oil,Sunny,164.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,1.5,l,,https://seoudisupermarket.com/en/sunny-sunflower-oil-1-5-liters,Out of Stock,9/14/2026 18:21
1131,Seoudi Supermarket,Borges Extra Virgin Olive Oil,Borges,249.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1132,Seoudi Supermarket,Sindbad Mixed Oil for Cooking & Frying,Sindbad,84.95,,EGP,Mixed Oil,Oil,Mixed Oil,1,l,,https://seoudisupermarket.com/en/sindbad-mixed-oil-1-liter,Out of Stock,9/14/2026 18:21
1133,Seoudi Supermarket,"Mafaza Extra Virgin Olive Oil, Glass Bottle",Mafaza,582.45,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-glass-bottle-500-ml,Out of Stock,9/14/2026 18:21
1134,Seoudi Supermarket,Gold River Olive Oil,Gold River,634.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/gold-river-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1135,Seoudi Supermarket,Shahd Corn Oil,Shahd,99.96,,EGP,Corn Oil,Oil,Corn Oil,800,ml,,https://seoudisupermarket.com/en/shahd-corn-oil-800-ml,Out of Stock,9/14/2026 18:21
1136,Seoudi Supermarket,Crystal Corn Oil,Crystal,283.95,,EGP,Corn Oil,Oil,Corn Oil,2.2,l,,https://seoudisupermarket.com/en/crystal-corn-oil-2-2-liter,Out of Stock,9/14/2026 18:21
1137,Seoudi Supermarket,"Borges Extra Virgin Olive Oil, + 33% ml",Borges,754.95,,EGP,Olive Oil,Oil,Olive Oil,750,ml,,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-750-ml-33-ml,Out of Stock,9/14/2026 18:21
1138,Seoudi Supermarket,Hla Sunflower Oil,Hla,71.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,750,ml,,https://seoudisupermarket.com/en/hla-sunflower-oil-750-ml,Out of Stock,9/14/2026 18:21
1139,Seoudi Supermarket,Iliada Virgin Olive Oil,Iliada,612.45,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/iliada-extra-virgin-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1140,Seoudi Supermarket,RS Spanish Olive Oil,RS,506.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/rs-spanish-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1141,Seoudi Supermarket,Haboba Mixed Oil for Cooking & Frying,Haboba,55.45,,EGP,Mixed Oil,Oil,Mixed Oil,700,ml,,https://seoudisupermarket.com/en/haboba-mixed-oil-700-ml,Out of Stock,9/14/2026 18:21
1142,Seoudi Supermarket,Mafaza Extra Virgin Olive Oil,Mafaza,364.95,404.95,EGP,Olive Oil,Oil,Olive Oil,350,ml,10,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-350-ml,Out of Stock,9/14/2026 18:21
1143,Seoudi Supermarket,Golden Alfa Mixed Oil for Cooking & Frying,Golden Alfa,51.95,,EGP,Mixed Oil,Oil,Mixed Oil,700,ml,,https://seoudisupermarket.com/en/golden-alfa-mixed-oil-700-ml,Out of Stock,9/14/2026 18:21
1144,Seoudi Supermarket,Borges Olive Oil,Borges,673.95,,EGP,Olive Oil,Oil,Olive Oil,750,ml,,https://seoudisupermarket.com/en/borges-olive-oil-750-ml,Out of Stock,9/14/2026 18:21
1145,Seoudi Supermarket,Pam Olive Oil Spray,Pam,389.45,,EGP,Olive Oil,Oil,Olive Oil,141,g,,https://seoudisupermarket.com/en/pam-olive-oil-spray-141-g,Out of Stock,9/14/2026 18:21
1146,Seoudi Supermarket,Sunny Sunflower Oil,Sunny,75.45,,EGP,Sunflower Oil,Oil,Sunflower Oil,750,ml,,https://seoudisupermarket.com/en/sunny-sunflower-oil-750-ml-l,Out of Stock,9/14/2026 18:21
1147,Seoudi Supermarket,Mafaza Extra Virgin Olive Oil,Mafaza,419.95,464.95,EGP,Olive Oil,Oil,Olive Oil,500,ml,10,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1148,Seoudi Supermarket,Colavita Olive Oil,Colavita,289.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/colavita-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1149,Seoudi Supermarket,Monini Classic Olive Oil,Monini,399.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/monini-classic-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1150,Seoudi Supermarket,Isis Extra Virgin Olive Oil,Isis,389.95,459.95,EGP,Olive Oil,Oil,Olive Oil,500,ml,15,https://seoudisupermarket.com/en/isis-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1151,Seoudi Supermarket,Iliada Organic Olive Oil,Iliada,687.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/iliada-organic-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1152,Seoudi Supermarket,Morgana Oil,Morgana,49.95,59.95,EGP,Other Oil,Oil,Other Oil,700,ml,17,https://seoudisupermarket.com/en/morgana-oil-700-ml,Out of Stock,9/14/2026 18:21
1153,Seoudi Supermarket,Loro Sunflower Oil,Loro,104.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,1,l,,https://seoudisupermarket.com/en/loro-sunflower-oil-1-liter,Out of Stock,9/14/2026 18:21
1154,Seoudi Supermarket,Afia Sunflower Oil,Afia,63.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,800,ml,,https://seoudisupermarket.com/en/afia-sunflower-oil-800-ml,Out of Stock,9/14/2026 18:21
1155,Seoudi Supermarket,Borges Hojiblanca Olive Oil,Borges,504.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-hojiblanca-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1156,Seoudi Supermarket,El Aghsan Extra Virgin Olive Oil,El Aghsan,149.95,,EGP,Olive Oil,Oil,Olive Oil,250,g,,https://seoudisupermarket.com/en/el-aghsan-extra-virgin-olive-oil-250-g,Out of Stock,9/14/2026 18:21
1157,Seoudi Supermarket,Wadi Food Virgin Olive Oil,Wadi Food,1521.75,,EGP,Olive Oil,Oil,Olive Oil,2,l,,https://seoudisupermarket.com/en/wadi-food-virgin-olive-oil-2-liter,Out of Stock,9/14/2026 18:21
1158,Seoudi Supermarket,Loro Sunflower Oil,Loro,232.91,,EGP,Sunflower Oil,Oil,Sunflower Oil,2.25,l,,https://seoudisupermarket.com/en/loro-sunflower-oil-2-25-liter,Out of Stock,9/14/2026 18:21
1159,Seoudi Supermarket,Divine Organic Virgin Coconut Oil,Divine,349.95,,EGP,Coconut Oil,Oil,Coconut Oil,300,ml,,https://seoudisupermarket.com/en/divine-organic-virgin-coconut-oil-300-ml,Out of Stock,9/14/2026 18:21
1160,Seoudi Supermarket,Borges Olive Oil,Borges,239.45,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/borges-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1161,Seoudi Supermarket,Iliada Extra Olive Oil,Iliada,905.95,,EGP,Olive Oil,Oil,Olive Oil,750,ml,,https://seoudisupermarket.com/en/iliada-extra-olive-oil-750-ml,Out of Stock,9/14/2026 18:21
1162,Seoudi Supermarket,Boulos Olive Oil Squeeze,Boulos,309.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/boulos-olive-oil-squeeze-250-ml,Out of Stock,9/14/2026 18:21
1163,Seoudi Supermarket,Aroma Sunflower Oil,Aroma,80.75,,EGP,Sunflower Oil,Oil,Sunflower Oil,900,ml,,https://seoudisupermarket.com/en/aroma-sunflower-oil-900-ml,Out of Stock,9/14/2026 18:21
1164,Seoudi Supermarket,De Cecco Extra Virgin Olive Oil,De Cecco,624.95,,EGP,Olive Oil,Oil,Olive Oil,750,ml,,https://seoudisupermarket.com/en/de-cecco-extra-virgin-olive-oil-750-ml,Out of Stock,9/14/2026 18:21
1165,Seoudi Supermarket,Slite Sunflower Oil,Slite,71.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,750,ml,,https://seoudisupermarket.com/en/slite-sunflower-oil-750-ml,Out of Stock,9/14/2026 18:21
1166,Seoudi Supermarket,Slite Ultimate Purity Pure Corn Oil,Slite,83.75,,EGP,Corn Oil,Oil,Corn Oil,750,ml,,https://seoudisupermarket.com/en/slite-ultimate-purity-pure-corn-oil-750-ml,Out of Stock,9/14/2026 18:21
1167,Seoudi Supermarket,Iliada Premium Olive Oil,Iliada,414.95,593.95,EGP,Olive Oil,Oil,Olive Oil,500,ml,30,https://seoudisupermarket.com/en/iliada-premium-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1168,Seoudi Supermarket,Borges Extra Light Olive Oil,Borges,479.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-extra-light-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1169,Seoudi Supermarket,Mafaza Olive Oil with Garlic,Mafaza,239.95,272.45,EGP,Olive Oil,Oil,Olive Oil,250,ml,12,https://seoudisupermarket.com/en/mafaza-olive-oil-with-garlic-250-ml,Out of Stock,9/14/2026 18:21
1170,Seoudi Supermarket,Borges Arbequina Olive Oil,Borges,504.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-arbequina-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1171,Seoudi Supermarket,Wadi Food Extra Virgin Olive Oil + Virgin Olive Oil,Wadi Food,888.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/wadi-food-extra-virgin-olive-oil-1-liter-plus-500-ml,Out of Stock,9/14/2026 18:21
1172,Seoudi Supermarket,El Aghsan Extra Virgin Olive Oil,El Aghsan,284.95,,EGP,Olive Oil,Oil,Olive Oil,500,g,,https://seoudisupermarket.com/en/el-aghsan-extra-virgin-olive-oil-500-g,Out of Stock,9/14/2026 18:21
1173,Seoudi Supermarket,Gold River Organic Olive Oil,Gold River,714.95,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/gold-river-organic-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1174,Seoudi Supermarket,Terra Extra Virgin Olive Oil,Terra,319.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/terra-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1175,Seoudi Supermarket,"Afia Plus Corn Oil, + Osra Free Sugar",Afia,229.45,,EGP,Corn Oil,Oil,Corn Oil,2.2,l,,https://seoudisupermarket.com/en/afia-plus-corn-oil-2-2-liter-osra-free-sugar-1-kg,Out of Stock,9/14/2026 18:21
1176,Seoudi Supermarket,Borges Canola Oil,Borges,199.95,,EGP,Canola Oil,Oil,Canola Oil,1,l,,https://seoudisupermarket.com/en/borges-canola-oil-1-liter,Out of Stock,9/14/2026 18:21
1177,Seoudi Supermarket,RS Olive Oil,RS,709.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/rs-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1178,Seoudi Supermarket,Monini GranFruttato Extra Virgin Olive Oil,Monini,816.45,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/monini-granfruttato-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1179,Seoudi Supermarket,El Mazraa Flax Oil,El Mazraa,86.75,,EGP,Flaxseed Oil,Oil,Flaxseed Oil,250,ml,,https://seoudisupermarket.com/en/el-mazraa-flax-oil-250-ml,Out of Stock,9/14/2026 18:21
1180,Seoudi Supermarket,Illada Kalamata Olive Oil Squeeze,Iliada,479.95,687.45,EGP,Olive Oil,Oil,Olive Oil,500,ml,30,https://seoudisupermarket.com/en/illada-kalamata-olive-oil-squeeze-500-ml,Out of Stock,9/14/2026 18:21
1181,Seoudi Supermarket,iliada Extra Virgin Light Olive Oil,Iliada,687.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/iliada-extra-virgin-lite-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1182,Seoudi Supermarket,Afia Sunflower Oil,Afia,173.95,,EGP,Sunflower Oil,Oil,Sunflower Oil,1.6,l,,https://seoudisupermarket.com/en/afia-sunflower-oil-1-6-liter,Out of Stock,9/14/2026 18:21
1183,Seoudi Supermarket,Karma Foods Pure Virgin Olive Oil,Karma Foods,144.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/karma-foods-pure-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1184,Seoudi Supermarket,Mafaza Olive Oil with Basil,Mafaza,239.95,272.45,EGP,Olive Oil,Oil,Olive Oil,250,ml,12,https://seoudisupermarket.com/en/mafaza-olive-oil-with-basil-250-ml,Out of Stock,9/14/2026 18:21
1185,Seoudi Supermarket,Afia Corn Oil,Afia,73.95,,EGP,Corn Oil,Oil,Corn Oil,800,ml,,https://seoudisupermarket.com/en/afia-corn-oil-800-ml,Out of Stock,9/14/2026 18:21
1186,Seoudi Supermarket,Karma Natural Chili Oil,Karma,229.95,,EGP,Chili Oil,Oil,Chili Oil,250,ml,,https://seoudisupermarket.com/en/karma-natural-chili-oil-250-ml,Out of Stock,9/14/2026 18:21
1187,Seoudi Supermarket,Borges Extra Virgin Olive Oil,Borges,704.95,,EGP,Olive Oil,Oil,Olive Oil,750,ml,,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-750-ml,Out of Stock,9/14/2026 18:21
1188,Seoudi Supermarket,Borges Extra Virgin Olive Oil,Borges,469.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/borges-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1189,Seoudi Supermarket,City Oil Mixed Oil for Cooking & Frying,,43.25,,EGP,Mixed Oil,Oil,Mixed Oil,600,ml,,https://seoudisupermarket.com/en/city-oil-mixed-oil-600-ml,Out of Stock,9/14/2026 18:21
1190,Seoudi Supermarket,Iliada Lakonia Olive Oil,Iliada,593.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/iliada-lakonia-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1191,Seoudi Supermarket,iliada Extra Virgin Olive Oil,Iliada,687.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/%D8%A7%D9%84%D9%8A%D8%A7%D8%AF%D8%A7-%D8%AC%D9%88%D9%84%D8%AF-%D8%B3%D9%8A%D8%AA%D9%8A%D8%A7-%D8%A7%D9%83%D8%B3%D8%AA%D8%B1%D8%A7-500%D9%85%D9%84-5201043113022,Out of Stock,9/14/2026 18:21
1192,Seoudi Supermarket,Shahd Sunflower Oil,Shahd,162.93,,EGP,Sunflower Oil,Oil,Sunflower Oil,1.5,l,,https://seoudisupermarket.com/en/shahd-sunflower-oil-1-5-liters,Out of Stock,9/14/2026 18:21
1193,Seoudi Supermarket,Terra Organic Olive Oil,Terra,589.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/terra-organic-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1194,Seoudi Supermarket,Boulos Extra Virgin Olive Oil,Boulos,269.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/boulos-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1195,Seoudi Supermarket,Roots Sesame Oil,Roots,172.45,,EGP,Sesame Oil,Oil,Sesame Oil,250,ml,,https://seoudisupermarket.com/en/roots-sesame-oil-250-ml,Out of Stock,9/14/2026 18:21
1196,Seoudi Supermarket,Borges Classic Olive Oil,Borges,863.75,,EGP,Olive Oil,Oil,Olive Oil,1,l,,https://seoudisupermarket.com/en/borges-classic-olive-oil-1-liter,Out of Stock,9/14/2026 18:21
1197,Seoudi Supermarket,Mafaza Extra Virgin Olive Oil,Mafaza,259.95,268.75,EGP,Olive Oil,Oil,Olive Oil,250,ml,3,https://seoudisupermarket.com/en/mafaza-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1198,Seoudi Supermarket,Sunny Cooking & Frying Oil Enriched with Vitamins,Sunny,499.95,,EGP,Mixed Oil,Oil,Mixed Oil,5,l,,https://seoudisupermarket.com/en/sunny-cooking-and-frying-oil-enriched-with-vitamins-5-liters,Out of Stock,9/14/2026 18:21
1199,Seoudi Supermarket,Gold River Organic Olive Oil,Gold River,399.95,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/gold-river-organic-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1200,Seoudi Supermarket,Domaine Natroun Extra Virgin Olive Oil,Domaine Natroun,1044.75,,EGP,Olive Oil,Oil,Olive Oil,500,ml,,https://seoudisupermarket.com/en/domaine-natroun-extra-virgin-olive-oil-500-ml,Out of Stock,9/14/2026 18:21
1201,Seoudi Supermarket,Riviere Dor Extra Virgin Olive Oil,Riviere d'Or,194.95,,EGP,Olive Oil,Oil,Olive Oil,250,ml,,https://seoudisupermarket.com/en/riviere-dor-extra-virgin-olive-oil-250-ml,Out of Stock,9/14/2026 18:21
1202,Seoudi Supermarket,Shahd Sunflower Oil,Shahd,78.97,,EGP,Sunflower Oil,Oil,Sunflower Oil,800,ml,,https://seoudisupermarket.com/en/shahd-sunflower-oil-800-ml,Out of Stock,9/14/2026 18:21
1203,Seoudi Supermarket,Al Asil Corn Oil,Al Asil,239.5,,EGP,Corn Oil,Oil,Corn Oil,2.25,l,,https://seoudisupermarket.com/en/al-asil-corn-oil-2-25-liter,Out of Stock,9/14/2026 18:21
1204,Seoudi Supermarket,Venecia Small Rings Pasta,Venecia,49.95,,EGP,Rings,Pasta,Regular Pasta,1,kg,,https://seoudisupermarket.com/en/venecia-small-rings-pasta-1-kg,In Stock,9/14/2026 18:35
1205,Seoudi Supermarket,Al Doha Mac & Cheese with Jalapeno,Al Doha,32.95,36.45,EGP,Mac & Cheese,Pasta,Ready Meal / Instant Pasta,175,g,10,https://seoudisupermarket.com/en/al-doha-mac-cheese-with-jalapeno-175-g,In Stock,9/14/2026 18:35
